Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
387,Kevin Porter Jr.,STL,1.5,UNDER,50.7%,A,DO NOT BET,52.82,❌ MISS,3.0,OVER,50.4%,50.26,✅ HIT,UNDER,50.0%,52.12,❌ MISS,UNDER,51.4%,53.57,❌ MISS,UNDER,51.8%,53.88,❌ MISS,0.49,0.6,-0.5,0.9,-0.17,0.8,0.8,0.0091,75.0%
388,Jalen Green,AST,2.5,OVER,52.3%,C,DO NOT BET,52.78,✅ HIT,4.0,OVER,53.4%,53.92,✅ HIT,OVER,52.6%,53.09,✅ HIT,OVER,52.0%,52.46,✅ HIT,OVER,51.1%,51.65,✅ HIT,0.11,-0.23,-0.33,-0.3,0.45,0.8,1.2,0.0083,100.0%
389,Jalen Duren,PTS,18.5,OVER,50.5%,D,DO NOT BET,52.76,❌ MISS,14.0,OVER,52.0%,54.22,❌ MISS,OVER,51.5%,53.74,❌ MISS,UNDER,50.4%,50.2,✅ HIT,UNDER,51.0%,50.72,✅ HIT,-0.01,-0.16,1.11,-1.1,1.01,1.4,1.2,0.0125,50.0%
390,Jamal Murray,REB,3.5,OVER,53.8%,B,DO NOT BET,52.74,❌ MISS,2.0,OVER,53.7%,52.62,❌ MISS,OVER,54.4%,53.32,❌ MISS,OVER,53.3%,52.22,❌ MISS,OVER,53.9%,52.8,❌ MISS,-0.34,0.04,-0.93,0.1,-0.94,1.0,0.8,0.004,100.0%
391,Kevin Porter Jr.,AST,6.5,OVER,51.6%,C,DO NOT BET,52.68,❌ MISS,5.0,OVER,52.8%,53.91,❌ MISS,OVER,52.1%,53.13,❌ MISS,OVER,51.1%,52.2,❌ MISS,OVER,50.4%,51.46,❌ MISS,-0.32,0.33,0.52,0.9,-1.77,1.4,0.8,0.0093,100.0%
392,Tyler Herro,RA,8.5,UNDER,50.6%,C,DO NOT BET,52.56,NO GAME,,UNDER,51.2%,53.16,NO GAME,UNDER,50.9%,52.84,NO GAME,UNDER,50.2%,52.14,NO GAME,UNDER,50.1%,52.11,NO GAME,-0.05,0.15,1.12,0.7,-0.95,1.0,0.8,0.0045,100.0%
393,Alex Sarr,BLK,1.5,OVER,52.3%,S,DO NOT BET,52.51,✅ HIT,5.0,OVER,52.5%,52.73,✅ HIT,OVER,51.7%,51.88,✅ HIT,OVER,53.0%,53.14,✅ HIT,OVER,52.1%,52.28,✅ HIT,-0.64,0.94,-0.24,0.7,-1.18,0.6,0.4,0.0048,100.0%
394,Giannis Antetokounmpo,FGA,16.5,UNDER,50.6%,D,DO NOT BET,52.51,❌ MISS,24.0,OVER,50.9%,50.99,✅ HIT,OVER,50.0%,50.18,✅ HIT,UNDER,51.5%,53.39,❌ MISS,UNDER,51.9%,53.81,❌ MISS,-0.07,-0.52,1.33,-1.9,1.64,1.4,1.2,0.0114,50.0%
395,Andrew Nembhard,REB,2.5,OVER,51.7%,B,DO NOT BET,52.43,❌ MISS,0.0,OVER,51.6%,52.3,❌ MISS,OVER,52.4%,53.09,❌ MISS,OVER,51.1%,51.83,❌ MISS,OVER,51.8%,52.51,❌ MISS,-0.31,0.1,0.46,0.1,-0.42,0.8,0.8,0.0046,100.0%
396,Victor Wembanyama,PTS,24.5,OVER,51.5%,D,DO NOT BET,52.4,NO GAME,,UNDER,50.8%,51.84,NO GAME,UNDER,51.1%,52.21,NO GAME,OVER,54.2%,55.17,NO GAME,OVER,53.5%,54.46,NO GAME,0.03,-0.39,-0.2,-4.1,4.4,1.2,1.6,0.0244,50.0%
397,Aaron Gordon,PRA,21.5,OVER,54.6%,D,DO NOT BET,52.32,NO GAME,,UNDER,53.9%,58.21,NO GAME,UNDER,53.7%,57.97,NO GAME,OVER,62.9%,60.6,NO GAME,OVER,63.2%,60.86,NO GAME,-0.33,0.17,0.0,1.9,-5.63,1.6,1.2,0.0841,50.0%
398,Austin Reaves,RA,9.5,UNDER,50.7%,C,DO NOT BET,52.24,❌ MISS,12.0,UNDER,51.5%,53.1,❌ MISS,UNDER,51.2%,52.74,❌ MISS,UNDER,50.0%,51.56,❌ MISS,UNDER,50.0%,51.56,❌ MISS,0.27,0.48,-1.33,1.3,-0.57,1.4,0.8,0.0069,100.0%
399,Jalen Duren,PR,29.5,UNDER,52.9%,D,DO NOT BET,52.16,✅ HIT,24.0,OVER,50.1%,52.84,❌ MISS,OVER,50.0%,52.8,❌ MISS,UNDER,56.0%,55.2,✅ HIT,UNDER,55.8%,55.07,✅ HIT,-0.04,-0.14,-0.81,-1.1,0.75,0.6,0.8,0.0298,50.0%
400,Derrick White,AST,5.5,UNDER,51.8%,C,DO NOT BET,51.97,NO GAME,,UNDER,52.6%,52.74,NO GAME,UNDER,52.8%,53.02,NO GAME,UNDER,50.6%,50.78,NO GAME,UNDER,51.2%,51.35,NO GAME,0.1,0.05,-1.0,0.1,0.11,0.8,1.2,0.0093,100.0%
401,Giannis Antetokounmpo,FTM,5.5,OVER,52.0%,B,DO NOT BET,51.94,✅ HIT,7.0,OVER,50.9%,50.83,✅ HIT,UNDER,50.5%,52.54,❌ MISS,OVER,54.8%,54.7,✅ HIT,OVER,52.8%,52.77,✅ HIT,-0.2,-0.31,0.09,-1.3,0.45,1.2,0.8,0.0198,75.0%
402,Desmond Bane,FGA,15.5,UNDER,55.5%,D,DO NOT BET,51.93,✅ HIT,14.0,UNDER,55.6%,52.01,✅ HIT,UNDER,55.3%,51.69,✅ HIT,UNDER,55.7%,52.1,✅ HIT,UNDER,55.5%,51.92,✅ HIT,-0.12,-0.39,-3.44,-1.3,0.89,0.8,1.2,0.0015,100.0%
403,De'Aaron Fox,RA,9.5,OVER,55.0%,C,DO NOT BET,51.9,✅ HIT,12.0,OVER,56.9%,53.8,✅ HIT,OVER,56.3%,53.22,✅ HIT,OVER,53.6%,50.52,✅ HIT,OVER,53.2%,50.07,✅ HIT,-0.33,-0.97,-2.3,-1.5,0.98,1.0,1.6,0.0163,100.0%
404,LeBron James,PRA,31.5,OVER,54.1%,D,DO NOT BET,51.8,✅ HIT,32.0,OVER,54.8%,52.57,✅ HIT,OVER,54.9%,52.6,✅ HIT,OVER,53.1%,50.87,✅ HIT,OVER,53.4%,51.18,✅ HIT,-0.59,-0.02,0.13,-0.1,-2.47,0.8,0.8,0.0079,100.0%
405,LeBron James,TOV,2.5,OVER,52.1%,A,DO NOT BET,51.77,✅ HIT,4.0,OVER,54.3%,53.91,✅ HIT,OVER,53.8%,53.46,✅ HIT,OVER,50.4%,50.02,✅ HIT,OVER,50.1%,49.69,✅ HIT,-0.34,-0.19,-0.7,-0.3,-0.25,1.4,1.2,0.0193,100.0%
406,Devin Booker,AST,5.5,OVER,52.8%,C,DO NOT BET,51.75,❌ MISS,5.0,OVER,53.1%,52.1,❌ MISS,OVER,52.3%,51.3,❌ MISS,OVER,53.3%,52.26,❌ MISS,OVER,52.4%,51.34,❌ MISS,-0.22,-0.11,-1.1,-0.3,-0.3,1.0,1.2,0.0044,100.0%
407,Jalen Green,PA,22.5,UNDER,57.1%,D,DO NOT BET,51.72,❌ MISS,40.0,UNDER,56.9%,51.47,❌ MISS,UNDER,56.5%,51.14,❌ MISS,UNDER,57.8%,52.34,❌ MISS,UNDER,57.3%,51.9,❌ MISS,-0.89,0.28,-1.2,1.5,-6.29,1.2,0.8,0.0045,100.0%
408,Jalen Johnson,PRA,41.5,UNDER,52.5%,D,DO NOT BET,51.7,✅ HIT,39.0,UNDER,52.8%,52.01,✅ HIT,UNDER,52.6%,51.8,✅ HIT,UNDER,52.5%,51.65,✅ HIT,UNDER,52.1%,51.33,✅ HIT,-0.01,-0.63,-0.81,-9.5,9.33,0.8,1.2,0.0025,100.0%
409,Deandre Ayton,PTS,10.5,OVER,52.7%,D,DO NOT BET,51.69,✅ HIT,23.0,OVER,53.9%,52.81,✅ HIT,OVER,53.3%,52.26,✅ HIT,OVER,52.2%,51.16,✅ HIT,OVER,51.6%,50.53,✅ HIT,-0.37,0.28,0.0,1.5,-3.46,1.0,1.2,0.009,100.0%
410,Kevin Porter Jr.,FTM,2.5,OVER,52.7%,B,DO NOT BET,51.66,❌ MISS,0.0,OVER,55.0%,53.93,❌ MISS,OVER,53.2%,52.12,❌ MISS,OVER,52.2%,51.11,❌ MISS,OVER,50.5%,49.48,❌ MISS,-0.38,-0.04,-0.58,-0.1,-0.97,1.0,0.4,0.0161,100.0%
411,Nikola Jokić,FGA,19.5,UNDER,53.5%,D,DO NOT BET,51.6,✅ HIT,17.0,OVER,50.6%,54.55,❌ MISS,UNDER,50.1%,48.22,✅ HIT,UNDER,57.5%,55.59,✅ HIT,UNDER,57.0%,55.15,✅ HIT,-0.48,-1.01,0.47,-3.9,2.02,1.0,1.6,0.0378,75.0%
412,Josh Giddey,AST,8.5,OVER,52.1%,C,DO NOT BET,51.43,✅ HIT,15.0,OVER,51.3%,50.7,✅ HIT,OVER,50.7%,50.06,✅ HIT,OVER,53.6%,52.95,✅ HIT,OVER,52.6%,52.0,✅ HIT,-0.06,-0.82,-0.58,-2.5,2.33,1.0,2.0,0.0112,100.0%
413,Jamal Murray,PA,29.5,OVER,53.9%,D,DO NOT BET,51.34,✅ HIT,46.0,OVER,52.3%,49.79,✅ HIT,OVER,52.7%,50.17,✅ HIT,OVER,55.0%,52.46,✅ HIT,OVER,55.5%,52.97,✅ HIT,-0.25,-0.27,0.1,-3.3,0.19,1.0,1.2,0.0139,100.0%
414,Deandre Ayton,PRA,19.5,OVER,52.5%,D,DO NOT BET,51.3,✅ HIT,34.0,OVER,54.1%,52.86,✅ HIT,OVER,54.1%,52.91,✅ HIT,OVER,50.8%,49.55,✅ HIT,OVER,51.1%,49.87,✅ HIT,-0.24,0.31,0.02,2.7,-4.81,0.8,0.8,0.0159,100.0%
415,LeBron James,REB,5.5,UNDER,50.4%,B,DO NOT BET,51.01,❌ MISS,7.0,OVER,50.0%,51.45,✅ HIT,OVER,50.9%,52.31,✅ HIT,UNDER,51.7%,52.3,❌ MISS,UNDER,50.9%,51.49,❌ MISS,0.06,-0.13,-0.27,-0.3,0.44,0.8,0.8,0.0098,50.0%
416,Paolo Banchero,REB,8.5,OVER,50.3%,B,DO NOT BET,50.97,✅ HIT,10.0,UNDER,51.1%,52.45,❌ MISS,UNDER,50.2%,51.54,❌ MISS,OVER,51.0%,51.59,✅ HIT,OVER,51.6%,52.28,✅ HIT,-0.01,-0.13,-0.18,-0.5,0.44,1.0,0.8,0.0104,50.0%
417,Cooper Flagg,RA,11.5,UNDER,53.6%,C,DO NOT BET,50.97,❌ MISS,13.0,UNDER,52.6%,50.0,❌ MISS,UNDER,52.1%,49.52,❌ MISS,UNDER,55.1%,52.5,❌ MISS,UNDER,54.5%,51.87,❌ MISS,-0.17,0.33,-3.0,1.1,-1.68,0.8,0.8,0.0124,100.0%
418,Victor Wembanyama,RA,13.5,OVER,52.9%,C,DO NOT BET,50.82,NO GAME,,OVER,55.0%,52.9,NO GAME,OVER,54.6%,52.53,NO GAME,OVER,51.1%,49.0,NO GAME,OVER,51.0%,48.86,NO GAME,-0.15,0.15,-2.62,0.5,-1.0,1.0,0.8,0.019,100.0%
419,Nikola Jokić,3PM,1.5,OVER,50.5%,S,DO NOT BET,50.82,✅ HIT,2.0,OVER,51.0%,51.27,✅ HIT,OVER,50.7%,50.99,✅ HIT,OVER,50.4%,50.69,✅ HIT,OVER,50.1%,50.33,✅ HIT,-0.31,0.6,-0.66,0.7,-1.06,1.0,0.4,0.0035,100.0%
420,Luka Dončić,RA,16.5,OVER,50.3%,C,DO NOT BET,50.81,✅ HIT,19.0,UNDER,52.7%,54.2,❌ MISS,UNDER,52.2%,53.72,❌ MISS,OVER,53.3%,53.78,✅ HIT,OVER,52.9%,53.37,✅ HIT,0.05,-0.03,-0.55,-0.1,0.28,0.8,1.2,0.0278,50.0%
421,Jalen Duren,RA,12.5,UNDER,50.8%,C,DO NOT BET,50.76,✅ HIT,12.0,OVER,50.3%,52.36,❌ MISS,OVER,50.4%,52.52,❌ MISS,UNDER,52.2%,52.09,✅ HIT,UNDER,51.9%,51.82,✅ HIT,-0.05,-0.49,-0.14,-2.1,1.9,0.8,1.2,0.012,50.0%
422,Jamal Murray,PR,27.5,OVER,52.0%,D,DO NOT BET,50.74,✅ HIT,41.0,UNDER,50.6%,53.92,❌ MISS,UNDER,50.6%,53.93,❌ MISS,OVER,54.6%,53.33,✅ HIT,OVER,54.8%,53.46,✅ HIT,-0.21,-0.29,0.11,-3.1,0.78,1.4,1.6,0.0266,50.0%
423,Jamal Murray,RA,10.5,OVER,52.0%,C,DO NOT BET,50.69,❌ MISS,9.0,OVER,51.6%,50.28,❌ MISS,OVER,51.6%,50.28,❌ MISS,OVER,52.6%,51.24,❌ MISS,OVER,52.3%,50.93,❌ MISS,-0.27,0.42,-1.33,1.5,-2.48,0.8,0.8,0.0042,100.0%
424,Austin Reaves,PRA,30.5,OVER,55.6%,D,DO NOT BET,50.66,✅ HIT,42.0,OVER,57.0%,52.11,✅ HIT,OVER,57.0%,52.09,✅ HIT,OVER,54.0%,49.07,✅ HIT,OVER,54.3%,49.37,✅ HIT,-0.45,-0.2,-1.25,-1.5,-1.92,0.4,0.8,0.0144,100.0%
425,Cooper Flagg,REB,6.5,OVER,50.0%,B,DO NOT BET,50.55,❌ MISS,6.0,UNDER,50.5%,51.94,✅ HIT,OVER,50.4%,50.94,❌ MISS,UNDER,50.3%,51.78,✅ HIT,OVER,50.4%,50.97,❌ MISS,-0.07,-0.43,0.0,-1.1,0.92,1.2,1.2,0.0041,50.0%
426,Kevin Porter Jr.,PTS,15.5,OVER,51.8%,D,DO NOT BET,50.44,❌ MISS,6.0,OVER,52.9%,51.51,❌ MISS,OVER,52.3%,51.0,❌ MISS,OVER,51.3%,49.93,❌ MISS,OVER,50.7%,49.33,❌ MISS,-0.22,-0.08,-0.27,-0.7,-1.29,1.2,0.8,0.0086,100.0%
427,De'Aaron Fox,3PA,5.5,OVER,50.9%,B,DO NOT BET,50.33,✅ HIT,10.0,OVER,50.8%,50.25,✅ HIT,OVER,50.1%,49.56,✅ HIT,OVER,51.7%,51.14,✅ HIT,OVER,50.9%,50.38,✅ HIT,-0.02,-0.11,-0.96,-0.3,0.25,0.6,0.8,0.0056,100.0%
428,Jalen Duren,REB,10.5,UNDER,50.1%,B,DO NOT BET,50.27,✅ HIT,10.0,UNDER,50.4%,50.59,✅ HIT,OVER,50.5%,52.29,❌ MISS,UNDER,50.6%,50.76,✅ HIT,OVER,50.2%,52.0,❌ MISS,0.01,-0.39,-0.28,-1.7,1.76,0.8,1.2,0.0043,50.0%
429,Jamal Murray,3PM,2.5,OVER,50.5%,S,DO NOT BET,50.24,❌ MISS,2.0,UNDER,50.9%,53.23,✅ HIT,UNDER,51.2%,53.48,✅ HIT,OVER,52.3%,52.04,❌ MISS,OVER,51.9%,51.65,❌ MISS,-0.23,-0.31,-0.07,-0.9,0.24,1.0,1.2,0.0161,50.0%
430,Cooper Flagg,TOV,2.5,UNDER,50.0%,A,DO NOT BET,50.05,✅ HIT,1.0,UNDER,50.4%,50.42,✅ HIT,UNDER,50.7%,50.71,✅ HIT,OVER,50.6%,52.64,❌ MISS,OVER,50.3%,52.3,❌ MISS,-0.34,0.4,-1.0,0.3,-0.55,1.2,0.8,0.0054,50.0%
431,Aaron Gordon,PTS,13.5,OVER,51.9%,D,DO NOT BET,49.88,NO GAME,,OVER,52.7%,50.73,NO GAME,OVER,52.2%,50.22,NO GAME,OVER,51.6%,49.6,NO GAME,OVER,51.0%,48.99,NO GAME,-0.37,0.3,0.0,2.5,-5.62,1.2,0.8,0.0065,100.0%
432,Desmond Bane,RA,9.5,UNDER,54.6%,C,DO NOT BET,49.82,✅ HIT,7.0,UNDER,54.6%,49.87,✅ HIT,UNDER,53.9%,49.17,✅ HIT,UNDER,55.2%,50.45,✅ HIT,UNDER,54.5%,49.8,✅ HIT,-0.35,0.16,-4.5,0.5,-1.56,1.0,0.8,0.0045,100.0%
433,Jamal Murray,PRA,34.5,OVER,51.2%,D,DO NOT BET,49.78,✅ HIT,48.0,UNDER,50.8%,54.3,❌ MISS,UNDER,50.7%,54.13,❌ MISS,OVER,53.1%,51.61,✅ HIT,OVER,53.4%,51.92,✅ HIT,-0.2,-0.14,0.13,-1.7,-0.75,1.2,1.6,0.0199,50.0%
434,Desmond Bane,PTS,22.5,UNDER,51.5%,D,DO NOT BET,49.69,✅ HIT,22.0,UNDER,50.6%,48.82,✅ HIT,UNDER,51.0%,49.2,✅ HIT,UNDER,51.9%,50.15,✅ HIT,UNDER,52.4%,50.61,✅ HIT,-0.25,0.25,-0.69,1.9,-3.81,0.8,0.8,0.0072,100.0%
435,Cade Cunningham,REB,5.5,UNDER,50.3%,B,DO NOT BET,49.58,✅ HIT,5.0,UNDER,50.6%,49.81,✅ HIT,OVER,50.3%,53.08,❌ MISS,UNDER,50.9%,50.19,✅ HIT,UNDER,50.2%,49.41,✅ HIT,0.08,-0.79,-1.0,-1.5,1.65,0.8,1.2,0.0047,75.0%
436,Bam Adebayo,PTS,22.5,UNDER,50.8%,D,DO NOT BET,49.58,✅ HIT,21.0,OVER,55.5%,58.74,❌ MISS,OVER,54.9%,58.14,❌ MISS,UNDER,56.7%,55.46,✅ HIT,UNDER,57.0%,55.73,✅ HIT,-0.1,0.52,-0.0,12.5,-14.98,0.8,0.4,0.0602,50.0%
437,Chet Holmgren,PR,24.5,OVER,52.6%,D,DO NOT BET,49.57,❌ MISS,23.0,OVER,52.6%,49.65,❌ MISS,OVER,52.5%,49.53,❌ MISS,OVER,52.5%,49.48,❌ MISS,OVER,52.6%,49.62,❌ MISS,-0.24,-0.43,-1.5,-3.3,1.48,1.0,1.2,0.0007,100.0%
438,Giannis Antetokounmpo,PA,31.5,OVER,50.2%,D,DO NOT BET,49.53,✅ HIT,34.0,OVER,54.1%,53.43,✅ HIT,OVER,54.5%,53.81,✅ HIT,UNDER,54.1%,56.8,❌ MISS,UNDER,53.6%,56.33,❌ MISS,-0.29,0.84,-0.34,3.9,-5.22,0.4,0.4,0.041,50.0%
439,Chet Holmgren,PRA,26.5,OVER,52.3%,D,DO NOT BET,49.52,❌ MISS,23.0,OVER,50.3%,47.54,❌ MISS,OVER,50.5%,47.68,❌ MISS,OVER,54.1%,51.28,❌ MISS,OVER,54.4%,51.59,❌ MISS,-0.21,-0.5,-1.5,-3.7,2.13,1.0,1.2,0.0192,100.0%
440,Stephon Castle,PTS,16.5,UNDER,50.1%,D,DO NOT BET,49.44,❌ MISS,30.0,OVER,53.6%,56.25,✅ HIT,OVER,53.0%,55.71,✅ HIT,UNDER,53.3%,52.65,❌ MISS,UNDER,53.7%,53.06,❌ MISS,-0.02,-0.33,-1.4,-1.9,1.78,1.2,1.2,0.0343,50.0%
441,Dyson Daniels,AST,5.5,OVER,51.2%,C,DO NOT BET,49.12,NO GAME,,OVER,51.6%,49.43,NO GAME,OVER,50.9%,48.77,NO GAME,OVER,51.6%,49.52,NO GAME,OVER,50.9%,48.74,NO GAME,-0.21,-0.47,-1.79,-1.5,0.84,1.0,1.2,0.0036,100.0%
442,Bam Adebayo,PRA,35.5,UNDER,50.7%,D,DO NOT BET,49.07,✅ HIT,31.0,OVER,50.6%,54.22,❌ MISS,OVER,50.7%,54.35,❌ MISS,UNDER,52.2%,50.58,✅ HIT,UNDER,51.9%,50.25,✅ HIT,-0.12,0.53,-0.1,12.5,-15.26,0.8,0.4,0.0135,50.0%
443,Jalen Suggs,STL,1.5,OVER,50.5%,A,DO NOT BET,48.57,✅ HIT,2.0,UNDER,50.9%,54.87,❌ MISS,UNDER,51.3%,55.23,❌ MISS,OVER,52.3%,50.39,✅ HIT,OVER,51.9%,50.0,✅ HIT,-1.07,-1.75,-0.3,-0.7,0.27,1.6,2.0,0.0163,50.0%
444,Desmond Bane,PRA,31.5,UNDER,51.1%,D,DO NOT BET,48.49,✅ HIT,29.0,UNDER,50.3%,47.73,✅ HIT,UNDER,50.2%,47.58,✅ HIT,UNDER,52.1%,49.49,✅ HIT,UNDER,51.7%,49.17,✅ HIT,-0.34,0.39,-0.98,2.9,-5.37,0.8,0.8,0.0084,100.0%
445,Jaylen Brown,RA,12.5,UNDER,50.6%,C,DO NOT BET,48.46,❌ MISS,13.0,OVER,52.4%,56.62,✅ HIT,OVER,52.4%,56.53,✅ HIT,UNDER,53.9%,51.74,❌ MISS,UNDER,53.4%,51.25,❌ MISS,-0.07,0.72,-3.0,2.3,-2.52,0.4,0.4,0.0304,50.0%
446,Austin Reaves,PR,25.5,OVER,52.4%,D,DO NOT BET,48.36,✅ HIT,35.0,OVER,53.2%,49.13,✅ HIT,OVER,53.0%,48.99,✅ HIT,OVER,51.6%,47.6,✅ HIT,OVER,51.8%,47.73,✅ HIT,-0.46,-0.14,-0.87,-0.9,-2.06,0.4,0.8,0.007,100.0%
447,Jayson Tatum,TOV,2.5,UNDER,52.9%,A,DO NOT BET,48.03,NO GAME,,UNDER,54.4%,49.54,NO GAME,UNDER,54.5%,49.69,NO GAME,UNDER,51.2%,46.33,NO GAME,UNDER,51.5%,46.59,NO GAME,-2.47,-2.47,0.25,-1.17,-0.0,1.0,1.2,0.0158,100.0%
448,Austin Reaves,PA,26.5,OVER,52.2%,D,DO NOT BET,47.86,✅ HIT,37.0,OVER,51.2%,46.85,✅ HIT,OVER,51.5%,47.22,✅ HIT,OVER,52.8%,48.43,✅ HIT,OVER,53.3%,48.93,✅ HIT,-0.37,-0.04,-1.67,-0.3,-2.35,0.4,0.8,0.0085,100.0%
