Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
319,Jalen Suggs,SB,2.5,UNDER,53.4%,A,DO NOT BET,54.0,,,UNDER,56.4%,57.05,,UNDER,56.7%,57.29,,OVER,50.0%,51.41,,UNDER,50.4%,51.05,,0.2,-0.4,-0.33,-0.3,0.45,1.0,1.2,0.0318,75.0%
320,Trae Young,PTS,14.5,OVER,57.0%,D,DO NOT BET,54.0,,,OVER,59.6%,56.5,,OVER,58.8%,55.77,,OVER,55.3%,52.23,,OVER,54.5%,51.49,,-1.13,0.6,-0.31,1.7,-4.91,1.0,0.8,0.0217,100.0%
321,Jrue Holiday,PR,20.5,OVER,52.0%,D,DO NOT BET,53.99,,,OVER,54.7%,56.7,,OVER,54.5%,56.51,,UNDER,50.7%,50.68,,UNDER,50.6%,50.55,,-0.04,0.2,0.81,1.9,-2.25,1.4,1.2,0.0261,50.0%
322,Jalen Johnson,PA,29.5,OVER,54.2%,D,DO NOT BET,53.97,,,OVER,56.8%,56.48,,OVER,57.2%,56.87,,OVER,51.3%,51.01,,OVER,51.8%,51.5,,-0.32,-1.02,1.33,-4.7,3.22,1.2,1.6,0.0272,100.0%
323,Bennedict Mathurin,PA,23.5,UNDER,57.1%,D,DO NOT BET,53.86,,,UNDER,60.6%,57.29,,UNDER,60.3%,56.99,,UNDER,54.1%,50.83,,UNDER,53.6%,50.36,,-1.07,0.93,-1.48,2.3,-4.96,1.0,0.4,0.0328,100.0%
324,De'Aaron Fox,PA,25.5,UNDER,50.7%,D,DO NOT BET,53.83,,,OVER,51.0%,49.96,,OVER,51.4%,50.33,,UNDER,53.0%,56.04,,UNDER,52.5%,55.56,,-0.02,0.82,1.4,4.3,-4.42,1.0,0.4,0.0198,50.0%
325,Jayson Tatum,AST,4.5,UNDER,51.5%,C,DO NOT BET,53.79,,,UNDER,53.8%,56.09,,UNDER,54.0%,56.26,,OVER,51.3%,50.96,,OVER,50.5%,50.22,,-0.0,-0.0,1.5,-0.0,-0.0,0.8,1.2,0.024,50.0%
326,Luka Dončić,FGA,22.5,UNDER,52.8%,D,DO NOT BET,53.79,,,UNDER,51.9%,52.9,,UNDER,52.2%,53.23,,UNDER,53.4%,54.44,,UNDER,53.5%,54.59,,-0.09,1.49,-0.93,3.7,-3.93,0.8,0.0,0.0074,100.0%
327,Alperen Sengun,AST,5.5,UNDER,53.2%,C,DO NOT BET,53.78,,,UNDER,55.4%,56.05,,UNDER,55.4%,56.06,,UNDER,50.6%,51.22,,UNDER,51.2%,51.79,,0.32,-0.99,-0.66,-1.7,2.25,1.4,1.6,0.0228,100.0%
328,Austin Reaves,PA,24.5,OVER,60.1%,D,DO NOT BET,53.7,,,OVER,61.0%,54.53,,OVER,61.4%,54.94,,OVER,58.8%,52.42,,OVER,59.3%,52.92,,-0.88,-1.58,0.31,-9.1,4.04,0.8,1.6,0.0106,100.0%
329,Austin Reaves,TOV,2.5,OVER,53.1%,A,DO NOT BET,53.67,,,OVER,51.6%,52.21,,OVER,51.3%,51.85,,OVER,55.0%,55.55,,OVER,54.5%,55.05,,-0.51,0.31,0.27,0.3,-0.8,1.0,1.2,0.0165,100.0%
330,LeBron James,RA,11.5,UNDER,50.8%,C,DO NOT BET,53.63,,,UNDER,52.2%,55.02,,UNDER,51.7%,54.59,,OVER,50.4%,49.57,,OVER,50.4%,49.52,,0.38,0.03,0.32,0.1,1.03,1.0,0.8,0.0118,50.0%
331,CJ McCollum,FTM,2.5,OVER,51.8%,B,DO NOT BET,53.61,,,OVER,52.7%,54.54,,OVER,51.1%,52.98,,OVER,52.4%,54.29,,OVER,50.8%,52.64,,-0.03,-0.41,0.93,-0.7,0.65,1.4,1.2,0.0082,100.0%
332,De'Aaron Fox,3PA,5.5,UNDER,51.4%,B,DO NOT BET,53.58,,,UNDER,51.6%,53.76,,UNDER,52.1%,54.25,,UNDER,50.7%,52.86,,UNDER,51.3%,53.46,,0.04,0.11,0.7,0.3,-0.2,1.2,1.2,0.0051,100.0%
333,Jrue Holiday,AST,5.5,UNDER,50.8%,C,DO NOT BET,53.56,,,UNDER,50.6%,53.32,,UNDER,51.0%,53.79,,UNDER,50.5%,53.28,,UNDER,51.1%,53.86,,0.23,0.03,0.56,0.1,0.61,1.2,1.2,0.0026,100.0%
334,Trey Murphy III,PRA,31.5,UNDER,53.7%,D,DO NOT BET,53.54,,,UNDER,52.4%,52.18,,UNDER,52.2%,51.98,,UNDER,55.4%,55.16,,UNDER,55.0%,54.83,,-0.01,0.03,-1.2,0.1,-0.13,1.0,0.8,0.0146,100.0%
335,Dejounte Murray,PA,25.5,UNDER,50.3%,D,DO NOT BET,53.53,,,OVER,50.4%,49.13,,OVER,50.7%,49.5,,UNDER,51.4%,54.62,,UNDER,50.9%,54.13,,-0.07,0.23,2.37,1.7,-2.2,1.2,1.2,0.0087,50.0%
336,Devin Booker,RA,9.5,OVER,53.6%,C,DO NOT BET,53.45,,,OVER,54.2%,54.01,,OVER,53.9%,53.74,,OVER,53.4%,53.23,,OVER,53.0%,52.81,,-0.12,-0.03,-0.75,-0.1,-0.36,1.2,1.2,0.0046,100.0%
337,Cooper Flagg,PRA,33.5,UNDER,55.1%,D,DO NOT BET,53.43,,,UNDER,52.9%,51.22,,UNDER,52.6%,51.01,,UNDER,57.6%,55.92,,UNDER,57.2%,55.59,,-0.41,-0.09,-0.02,-0.5,-1.82,1.2,1.2,0.0232,100.0%
338,Jerami Grant,PA,20.5,OVER,52.4%,D,DO NOT BET,53.43,,,OVER,50.5%,51.51,,OVER,50.8%,51.88,,OVER,53.9%,54.92,,OVER,54.4%,55.42,,-0.08,0.02,0.0,0.1,-0.6,1.6,1.6,0.0175,100.0%
339,Alperen Sengun,FGA,14.5,OVER,52.9%,D,DO NOT BET,53.41,,,OVER,54.2%,54.68,,OVER,52.8%,53.29,,OVER,52.8%,53.36,,OVER,51.8%,52.32,,-0.33,0.13,1.0,0.5,-1.79,1.0,1.2,0.0084,100.0%
340,Jalen Johnson,PTS,22.5,UNDER,53.0%,D,DO NOT BET,53.39,,,UNDER,52.1%,52.5,,UNDER,52.4%,52.83,,UNDER,53.5%,53.91,,UNDER,53.9%,54.31,,0.08,0.49,-1.6,2.7,-2.25,1.0,0.8,0.0075,100.0%
341,Kristaps Porziņģis,PRA,23.5,UNDER,52.1%,D,DO NOT BET,53.38,,,UNDER,52.1%,53.33,,UNDER,51.9%,53.14,,UNDER,52.4%,53.69,,UNDER,52.1%,53.37,,0.14,-0.84,-0.03,-3.5,4.1,1.4,1.6,0.002,100.0%
342,Jalen Suggs,STL,1.5,UNDER,50.9%,A,DO NOT BET,53.36,,,UNDER,50.4%,52.81,,UNDER,50.7%,53.18,,UNDER,51.1%,53.56,,UNDER,51.4%,53.88,,0.64,0.79,-0.0,0.5,-0.09,0.6,0.4,0.004,100.0%
343,Jayson Tatum,PTS,20.5,UNDER,52.3%,D,DO NOT BET,53.36,,,UNDER,54.0%,55.06,,UNDER,54.2%,55.31,,UNDER,50.2%,51.27,,UNDER,50.7%,51.81,,-0.23,-0.23,1.5,-0.75,-0.0,0.8,1.2,0.0183,100.0%
344,Austin Reaves,PRA,28.5,OVER,60.3%,D,DO NOT BET,53.36,,,OVER,59.4%,52.47,,OVER,59.3%,52.38,,OVER,61.1%,54.16,,OVER,61.3%,54.43,,-0.78,-1.33,0.3,-10.1,4.21,0.8,1.6,0.0094,100.0%
345,Zion Williamson,RA,9.5,UNDER,52.4%,C,DO NOT BET,53.34,,,UNDER,50.6%,51.51,,UNDER,50.3%,51.26,,UNDER,54.7%,55.57,,UNDER,54.1%,54.99,,-0.07,-0.07,0.16,-0.3,-0.0,1.2,0.8,0.0196,100.0%
346,CJ McCollum,PR,21.5,OVER,53.3%,D,DO NOT BET,53.31,,,OVER,54.7%,54.7,,OVER,54.5%,54.51,,OVER,51.9%,51.94,,OVER,52.0%,52.08,,-0.13,-0.21,0.07,-1.1,0.41,1.0,0.8,0.013,100.0%
347,Josh Giddey,RA,18.5,OVER,51.7%,C,DO NOT BET,53.29,,,OVER,53.0%,54.57,,OVER,52.9%,54.42,,OVER,50.6%,52.12,,OVER,50.5%,52.05,,0.31,-1.08,0.08,-4.3,5.53,1.0,1.6,0.0121,100.0%
348,Devin Booker,PR,27.5,OVER,55.9%,D,DO NOT BET,53.25,,,OVER,55.0%,52.41,,OVER,54.8%,52.21,,OVER,56.7%,54.12,,OVER,56.9%,54.25,,-0.29,-1.43,-0.19,-9.5,7.61,1.2,2.0,0.0094,100.0%
349,Trae Young,PA,21.5,OVER,58.5%,D,DO NOT BET,53.22,,,OVER,58.1%,52.86,,OVER,58.6%,53.26,,OVER,58.4%,53.12,,OVER,58.9%,53.63,,-1.57,0.53,-0.62,1.5,-5.93,0.8,0.4,0.0027,100.0%
350,Dejounte Murray,TOV,2.5,OVER,54.3%,A,DO NOT BET,53.21,,,OVER,53.5%,52.41,,OVER,53.0%,51.99,,OVER,55.5%,54.48,,OVER,55.0%,53.95,,-1.17,-0.4,0.0,-0.3,-0.58,1.4,1.2,0.0103,100.0%
351,Dyson Daniels,STL,1.5,UNDER,50.8%,A,DO NOT BET,53.16,,,UNDER,50.2%,52.55,,UNDER,50.5%,52.92,,UNDER,51.0%,53.41,,UNDER,51.4%,53.73,,0.38,0.46,0.71,0.5,-0.08,0.4,0.4,0.0046,100.0%
352,Payton Pritchard,AST,4.5,UNDER,52.3%,C,DO NOT BET,52.99,,,UNDER,55.6%,56.28,,UNDER,55.6%,56.28,,OVER,51.4%,52.68,,OVER,50.6%,51.92,,0.34,-0.12,-1.33,-0.3,1.12,1.0,1.2,0.033,50.0%
353,Desmond Bane,PTS,21.5,UNDER,52.7%,D,DO NOT BET,52.99,,,UNDER,52.7%,52.99,,UNDER,53.0%,53.29,,UNDER,52.4%,52.63,,UNDER,52.8%,53.08,,-0.14,0.59,-0.1,3.7,-4.58,0.8,0.8,0.0024,100.0%
354,Onyeka Okongwu,REB,7.5,OVER,52.0%,B,DO NOT BET,52.92,,,OVER,51.4%,52.32,,OVER,52.2%,53.13,,OVER,51.8%,52.8,,OVER,52.5%,53.45,,-0.16,0.15,-0.14,0.3,-0.6,1.4,1.2,0.0042,100.0%
355,Dyson Daniels,PTS,11.5,UNDER,51.5%,D,DO NOT BET,52.86,,,OVER,50.6%,51.27,,OVER,50.2%,50.85,,UNDER,53.2%,54.57,,UNDER,53.6%,54.98,,-0.02,0.44,0.16,1.1,-1.14,0.8,0.4,0.0193,50.0%
356,Jayson Tatum,PRA,32.5,OVER,53.3%,D,DO NOT BET,52.84,,,OVER,52.2%,51.76,,OVER,52.3%,51.85,,OVER,54.2%,53.72,,OVER,54.5%,54.02,,-0.04,-0.04,-1.5,-0.25,0.0,1.4,1.2,0.0104,100.0%
357,Trae Young,3PM,1.5,UNDER,54.5%,S,DO NOT BET,52.81,,,UNDER,53.5%,51.86,,UNDER,53.7%,52.09,,UNDER,55.2%,53.54,,UNDER,55.4%,53.77,,0.18,-0.26,-3.0,-0.3,0.51,1.2,1.2,0.0085,100.0%
358,Alperen Sengun,RA,14.5,OVER,51.1%,C,DO NOT BET,52.75,,,OVER,51.9%,53.58,,OVER,51.9%,53.56,,OVER,50.3%,51.95,,OVER,50.3%,51.92,,-0.12,1.02,0.46,4.1,-4.6,0.8,0.4,0.0082,100.0%
359,Deni Avdija,TOV,2.5,OVER,53.5%,A,DO NOT BET,52.72,,,OVER,60.2%,59.47,,OVER,59.6%,58.84,,UNDER,52.9%,55.61,,UNDER,53.1%,55.81,,-0.53,-0.27,0.0,-0.7,-0.65,1.4,1.2,0.0644,50.0%
360,Desmond Bane,RA,8.5,OVER,52.7%,C,DO NOT BET,52.71,,,OVER,53.1%,53.12,,OVER,53.0%,52.95,,OVER,52.6%,52.54,,OVER,52.2%,52.23,,0.03,-0.38,-0.75,-1.1,1.19,1.0,0.8,0.0035,100.0%
361,Cooper Flagg,PTS,21.5,UNDER,53.4%,D,DO NOT BET,52.68,,,UNDER,52.9%,52.13,,UNDER,53.2%,52.42,,UNDER,53.6%,52.88,,UNDER,54.0%,53.28,,-0.23,-0.4,0.02,-2.3,0.96,1.2,1.2,0.0044,100.0%
362,Amen Thompson,RA,12.5,UNDER,50.9%,C,DO NOT BET,52.6,,,UNDER,51.4%,53.02,,UNDER,51.0%,52.68,,UNDER,50.7%,52.4,,UNDER,50.6%,52.3,,0.12,0.12,0.15,0.5,-0.03,0.8,0.8,0.0028,100.0%
363,Jaylen Brown,PTS,23.5,OVER,57.1%,D,DO NOT BET,52.59,,,OVER,58.8%,54.21,,OVER,58.1%,53.5,,OVER,56.2%,51.71,,OVER,55.5%,50.93,,-0.54,0.29,-0.57,2.5,-7.22,1.0,0.8,0.0133,100.0%
364,Scoot Henderson,PRA,19.5,OVER,54.2%,D,DO NOT BET,52.55,,,OVER,56.5%,54.79,,OVER,56.4%,54.78,,OVER,51.8%,50.16,,OVER,52.1%,50.47,,-0.11,-0.29,-0.68,-3.1,1.91,0.6,0.8,0.0224,100.0%
365,Brandin Podziemski,RA,11.5,UNDER,58.1%,C,DO NOT BET,52.52,,,UNDER,55.3%,49.71,,UNDER,54.5%,48.94,,UNDER,62.0%,56.44,,UNDER,60.6%,54.99,,-2.13,-0.26,-1.5,-0.3,-2.19,0.8,0.8,0.0325,100.0%
366,Luka Dončić,PA,38.5,OVER,55.0%,D,DO NOT BET,52.49,,,OVER,53.2%,50.69,,OVER,53.6%,51.08,,OVER,56.4%,53.84,,OVER,56.9%,54.35,,-0.38,-1.09,0.59,-8.1,5.25,1.2,2.0,0.0162,100.0%
367,P.J. Washington,REB,6.5,OVER,54.3%,B,DO NOT BET,52.48,,,OVER,54.1%,52.29,,OVER,54.8%,52.98,,OVER,53.8%,52.05,,OVER,54.4%,52.61,,-0.22,-0.56,-1.52,-1.3,0.8,1.0,1.2,0.0035,100.0%
368,Jalen Johnson,AST,7.5,OVER,51.8%,C,DO NOT BET,52.42,,,OVER,51.8%,52.42,,OVER,51.1%,51.73,,OVER,52.6%,53.2,,OVER,51.7%,52.33,,-0.32,-0.9,1.12,-1.5,0.97,1.2,1.6,0.0052,100.0%
369,Luka Dončić,PR,38.5,OVER,54.5%,D,DO NOT BET,52.42,,,OVER,56.6%,54.58,,OVER,56.4%,54.32,,OVER,52.4%,50.32,,OVER,52.5%,50.46,,-0.29,-1.22,0.54,-9.5,7.24,1.2,2.0,0.0203,100.0%
370,Devin Booker,AST,5.5,OVER,52.5%,C,DO NOT BET,52.41,,,OVER,53.1%,52.95,,OVER,52.3%,52.15,,OVER,52.8%,52.71,,OVER,52.0%,51.82,,-0.14,0.09,-0.62,0.3,-0.76,1.0,0.8,0.0045,100.0%
371,Jalen Johnson,PR,31.5,OVER,50.6%,D,DO NOT BET,52.41,,,OVER,54.2%,56.0,,OVER,54.0%,55.83,,UNDER,53.0%,53.15,,UNDER,52.8%,53.02,,-0.28,-0.29,3.0,-1.9,0.08,1.2,1.2,0.035,50.0%
372,Luka Dončić,PRA,46.5,OVER,54.8%,D,DO NOT BET,52.26,,,OVER,53.0%,50.48,,OVER,53.1%,50.55,,OVER,56.4%,53.86,,OVER,56.7%,54.15,,-0.37,-1.29,0.77,-9.9,7.09,1.2,2.0,0.0175,100.0%
373,Jayson Tatum,FGA,16.5,OVER,56.0%,D,DO NOT BET,52.25,,,OVER,52.8%,49.02,,OVER,51.6%,47.88,,OVER,60.8%,57.11,,OVER,58.7%,54.98,,-0.69,-0.69,-1.5,-2.25,0.0,1.4,1.2,0.0389,100.0%
374,Jalen Green,3PA,8.5,OVER,51.3%,B,DO NOT BET,52.24,,,UNDER,50.6%,51.67,,UNDER,51.1%,52.25,,OVER,54.0%,54.89,,OVER,53.1%,53.97,,0.25,-0.87,-0.13,-2.3,2.96,1.0,2.0,0.0223,50.0%
375,Amen Thompson,PRA,31.5,UNDER,51.2%,D,DO NOT BET,52.19,,,OVER,52.1%,53.09,,OVER,52.2%,53.19,,UNDER,54.7%,55.7,,UNDER,54.4%,55.37,,-0.12,0.59,0.67,3.7,-4.45,0.6,0.4,0.0334,50.0%
376,Onyeka Okongwu,3PA,4.5,UNDER,50.4%,B,DO NOT BET,52.14,,,UNDER,51.3%,53.04,,UNDER,51.9%,53.56,,OVER,51.1%,51.38,,OVER,50.4%,50.66,,0.41,-0.25,-0.27,-0.5,1.31,1.0,1.2,0.012,50.0%
377,Draymond Green,REB,5.5,OVER,50.4%,B,DO NOT BET,52.07,,,UNDER,50.4%,50.69,,OVER,50.5%,52.18,,OVER,50.4%,52.04,,OVER,51.1%,52.75,,-0.02,0.79,0.14,1.5,-1.54,0.8,0.4,0.0052,75.0%
