source_file,Rank,rerank_position,Player,Stat,Pick,Confidence,Recommendation,Tier,Result,Rank Score,historical_rerank_score,hybrid_rerank_score,stat_component,tier_component,rec_component,player_component,agreement_component,stability_component
AI Picks by Srini underdog - March 11 2026.csv,334,2069,Julius Randle,PTS,OVER,55.20%,DO NOT BET,D,❌ MISS,51.93,0.5807848272434302,0.4588557034556882,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.6265071329958583,1.0,0.9909
AI Picks by Srini underdog - March 14 2026.csv,259,2070,Victor Wembanyama,PRA,OVER,52.9%,DO NOT BET,D,✅ HIT,55.21,0.5421126515468092,0.45879524185172527,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.3382113821138211,1.0,0.9904
AI Picks by Srini underdog - March 13 2026.csv,325,2071,Jerami Grant,PRA,OVER,50.7%,DO NOT BET,D,❌ MISS,53.59,0.5611517572378661,0.4587853394502654,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.6001524390243902,1.0,0.9969
AI Picks by Srini underdog - March 12 2026.csv,427,2072,De'Aaron Fox,3PA,OVER,50.9%,DO NOT BET,B,✅ HIT,50.33,0.599078877544359,0.45851442024941846,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.6501016260162601,1.0,0.9944
AI Picks by Srini underdog - March 14 2026.csv,336,2073,LeBron James,FTM,UNDER,53.0%,DO NOT BET,B,✅ HIT,52.24,0.5764984852796895,0.4584396117602448,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.4779132791327913,1.0,0.9926
AI Picks by Srini underdog - March 14 2026.csv,350,2074,Kevin Porter Jr.,STL,OVER,51.5%,DO NOT BET,A,✅ HIT,51.5,0.5851982271171894,0.45843695160000325,0.6067636810821889,0.6088002636783125,0.49407702047654983,0.3668021680216802,1.0,0.9944
AI Picks by Srini underdog - March 12 2026.csv,392,2075,Tyler Herro,RA,UNDER,50.6%,DO NOT BET,C,NO GAME,52.56,0.5724549269239023,0.45825778200935785,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.591869918699187,1.0,0.9955
AI Picks by Srini underdog - March 10 2026.csv,444,2076,Luka Dončić,FTM,UNDER,51.90%,DO NOT BET,B,✅ HIT,53.29,0.5636926920756035,0.4581433691131933,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.3885553470919324,1.0,0.99
AI Picks by Srini underdog - March 13 2026.csv,340,2077,Brandin Podziemski,REB,OVER,50.9%,DO NOT BET,B,✅ HIT,53.07,0.5662602255038319,0.45813030865503424,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5261930010604453,0.75,0.9938
AI Picks by Srini underdog - March 14 2026.csv,318,2078,Kyle Kuzma,AST,UNDER,53.5%,DO NOT BET,C,✅ HIT,52.99,0.567057205665148,0.45803672496479597,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5227380015735641,1.0,0.9916
AI Picks by Srini underdog - March 15 2026.csv,295,2079,Naz Reid,AST,OVER,53.7%,DO NOT BET,C,❌ MISS,52.86,0.5681556006297429,0.4577567978997555,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5301219512195121,1.0,0.9852
AI Picks by Srini underdog - March 15 2026.csv,318,2080,Immanuel Quickley,3PM,OVER,50.9%,DO NOT BET,S,❌ MISS,51.47,0.5844385172921587,0.45771378241557314,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.4679442508710801,1.0,0.9983
AI Picks by Srini underdog - March 11 2026.csv,247,2081,Nikola Jokić,FGA,OVER,52.20%,DO NOT BET,D,❌ MISS,54.46,0.5490992685296457,0.45760259793656577,0.4736390243902439,0.4584602067315036,0.49407702047654983,0.4297199638663053,1.0,0.9923
AI Picks by Srini underdog - March 10 2026.csv,426,2082,DeMar DeRozan,PRA,OVER,55.50%,DO NOT BET,D,❌ MISS,53.7,0.5579874826912746,0.4575695395882347,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.415509693558474,1.0,0.9765
AI Picks by Srini underdog - March 14 2026.csv,304,2083,Jayson Tatum,FTM,OVER,52.1%,DO NOT BET,B,❌ MISS,53.45,0.560879040835245,0.4575377373971477,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.5334688346883468,0.75,0.9803
AI Picks by Srini underdog - March 14 2026.csv,322,2084,Jayson Tatum,AST,UNDER,53.2%,DO NOT BET,C,❌ MISS,52.89,0.5674552889766263,0.4575309531233898,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5334688346883468,1.0,0.9985
AI Picks by Srini underdog - March 10 2026.csv,440,2085,LaMelo Ball,FGA,UNDER,52.30%,DO NOT BET,D,✅ HIT,53.32,0.5623420282405762,0.45749479541858573,0.4736390243902439,0.4584602067315036,0.49407702047654983,0.5640975609756097,1.0,0.9816
AI Picks by Srini underdog - March 11 2026.csv,335,2086,Russell Westbrook,RA,OVER,52.20%,DO NOT BET,C,✅ HIT,51.91,0.5788982196068291,0.4574765032931241,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.6045528455284552,1.0,0.9902
AI Picks by Srini underdog - March 13 2026.csv,335,2087,Trey Murphy III,PA,OVER,54.5%,DO NOT BET,D,❌ MISS,53.32,0.5622599830194489,0.45744146602485297,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.6236728837876614,1.0,0.9838
AI Picks by Srini underdog - March 12 2026.csv,313,2088,Chet Holmgren,FTM,UNDER,51.6%,DO NOT BET,B,❌ MISS,54.96,0.542918454483927,0.45740769877618404,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.5516629711751663,0.5,0.9687
AI Picks by Srini underdog - March 14 2026.csv,339,2089,Austin Reaves,PR,OVER,57.4%,DO NOT BET,D,✅ HIT,52.09,0.576579815076674,0.4573456871374841,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.5575505967825636,1.0,0.9784
AI Picks by Srini underdog - March 11 2026.csv,288,2090,Evan Mobley,BLK,UNDER,51.00%,DO NOT BET,S,❌ MISS,53.34,0.5618014511292727,0.4572963254950119,0.644579945799458,0.5869918699186992,0.49407702047654983,0.45512195121951216,0.5,0.9849
AI Picks by Srini underdog - March 13 2026.csv,276,2091,Donovan Mitchell,AST,UNDER,50.7%,DO NOT BET,C,❌ MISS,55.24,0.5393205193289299,0.4572097137082638,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5138211382113821,0.75,0.9951
AI Picks by Srini underdog - March 12 2026.csv,337,2092,Victor Wembanyama,PRA,OVER,54.6%,DO NOT BET,D,NO GAME,54.46,0.5483176515468092,0.4570945468977221,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.3382113821138211,1.0,0.9989
AI Picks by Srini underdog - March 12 2026.csv,383,2093,LeBron James,3PA,OVER,51.3%,DO NOT BET,B,❌ MISS,53.01,0.565200042856012,0.45698247433763106,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.4779132791327913,0.75,0.984
AI Picks by Srini underdog - March 10 2026.csv,412,2094,Austin Reaves,3PA,UNDER,50.20%,DO NOT BET,B,❌ MISS,54.1,0.5523187746209892,0.4569429833180175,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.5575505967825636,0.5,0.9919
AI Picks by Srini underdog - March 10 2026.csv,448,2095,Brandon Ingram,FGA,UNDER,52.50%,DO NOT BET,D,✅ HIT,53.17,0.5632322314926088,0.4569266385416063,0.4736390243902439,0.4584602067315036,0.49407702047654983,0.5593495934959349,1.0,0.9953
AI Picks by Srini underdog - March 10 2026.csv,449,2096,Russell Westbrook,PR,OVER,52.00%,DO NOT BET,D,✅ HIT,53.17,0.5631150399512632,0.4568504640397317,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.6045528455284552,1.0,0.9823
AI Picks by Srini underdog - March 15 2026.csv,247,2097,Cooper Flagg,PR,UNDER,53.5%,DO NOT BET,D,❌ MISS,54.22,0.550631443953765,0.45676364957696225,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.4270168855534709,1.0,0.9857
AI Picks by Srini underdog - March 14 2026.csv,326,2098,De'Aaron Fox,PA,OVER,55.5%,DO NOT BET,D,❌ MISS,52.71,0.5682728572423088,0.4566862257071227,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.6501016260162601,1.0,0.9832
AI Picks by Srini underdog - March 14 2026.csv,331,2099,Jayson Tatum,RA,OVER,51.8%,DO NOT BET,C,✅ HIT,52.55,0.5701048185228184,0.4566537589492665,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.5334688346883468,1.0,0.9837
AI Picks by Srini underdog - March 13 2026.csv,364,2100,Jerami Grant,REB,UNDER,51.3%,DO NOT BET,B,✅ HIT,52.14,0.5747961693002264,0.4565685803797267,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.6001524390243902,0.75,0.9894
AI Picks by Srini underdog - March 12 2026.csv,323,2101,CJ McCollum,3PM,UNDER,50.4%,DO NOT BET,S,✅ HIT,54.66,0.545111233787442,0.4565394273418675,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.4440214158239143,0.5,0.9936
AI Picks by Srini underdog - March 11 2026.csv,230,2102,OG Anunoby,PA,UNDER,54.40%,DO NOT BET,D,❌ MISS,55.06,0.5403324507382438,0.45649132233535705,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.4040975609756097,1.0,0.9912
AI Picks by Srini underdog - March 10 2026.csv,415,2103,Donte DiVincenzo,3PA,UNDER,50.20%,DO NOT BET,B,✅ HIT,54.03,0.5523983761893454,0.45645955614174205,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.5612466124661246,0.5,0.9861
AI Picks by Srini underdog - March 11 2026.csv,316,2104,Naz Reid,AST,OVER,54.30%,DO NOT BET,C,❌ MISS,52.5,0.5703856006297428,0.45645400432183386,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5301219512195121,1.0,0.989
AI Picks by Srini underdog - March 12 2026.csv,364,2105,Nikola Jokić,RA,UNDER,52.2%,DO NOT BET,C,❌ MISS,53.31,0.5608149314406141,0.4564257298992237,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.4297199638663053,1.0,0.9782
AI Picks by Srini underdog - March 15 2026.csv,298,2106,Kyle Kuzma,RA,OVER,51.7%,DO NOT BET,C,✅ HIT,52.64,0.56868673521134,0.456420078191286,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.5227380015735641,1.0,0.9836
AI Picks by Srini underdog - March 11 2026.csv,266,2107,Jalen Brunson,FGA,OVER,54.90%,DO NOT BET,D,❌ MISS,54.03,0.552255402224316,0.45636662306447295,0.4736390243902439,0.4584602067315036,0.49407702047654983,0.3700813008130081,1.0,0.9911
AI Picks by Srini underdog - March 11 2026.csv,342,2108,Ace Bailey,FGA,UNDER,56.70%,DO NOT BET,D,❌ MISS,51.72,0.5794218366029456,0.45636425495225236,0.4736390243902439,0.4584602067315036,0.49407702047654983,0.5787456445993031,1.0,0.9947
AI Picks by Srini underdog - March 11 2026.csv,261,2109,Evan Mobley,AST,UNDER,50.90%,DO NOT BET,C,❌ MISS,54.06,0.5516856006297429,0.45622560982616056,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.45512195121951216,1.0,0.9962
AI Picks by Srini underdog - March 12 2026.csv,400,2110,Derrick White,AST,UNDER,51.8%,DO NOT BET,C,NO GAME,51.97,0.5761941778655152,0.4561775917575903,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.6723577235772358,1.0,0.9907
AI Picks by Srini underdog - March 14 2026.csv,361,2111,Kyle Kuzma,REB,UNDER,52.2%,DO NOT BET,B,✅ HIT,50.99,0.5874347255551438,0.4559915930159514,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.5227380015735641,1.0,0.9858
AI Picks by Srini underdog - March 9 2026.csv,61,2112,Josh Hart,PTS,OVER,53.40%,DO NOT BET,D,✅ HIT,52.4,0.570821105813763,0.4559725566975799,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.591869918699187,1.0,0.9833
AI Picks by Srini underdog - March 10 2026.csv,317,2113,Cooper Flagg,PTS,OVER,54.70%,DO NOT BET,D,❌ MISS,56.56,0.5216858024991914,0.4558388908879794,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.4270168855534709,0.5,0.9419
AI Picks by Srini underdog - March 15 2026.csv,258,2114,Immanuel Quickley,PA,OVER,56.1%,DO NOT BET,D,❌ MISS,54.05,0.5509471197277908,0.45566914464050495,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.4679442508710801,1.0,0.9601999999999999
AI Picks by Srini underdog - March 9 2026.csv,43,2115,Mikal Bridges,PTS,UNDER,51.10%,DO NOT BET,D,✅ HIT,55.5,0.5334826331076074,0.4554028552484586,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.6477351916376306,0.5,0.9812
AI Picks by Srini underdog - March 14 2026.csv,320,2116,Jaime Jaquez Jr.,PRA,OVER,52.0%,DO NOT BET,D,✅ HIT,52.95,0.5633560777953575,0.45532518145188533,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.5787456445993031,1.0,0.9954
AI Picks by Srini underdog - March 12 2026.csv,385,2117,Jayson Tatum,AST,OVER,52.0%,DO NOT BET,C,NO GAME,52.96,0.5632352889766263,0.4553231213190968,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5334688346883468,1.0,0.9957
AI Picks by Srini underdog - March 12 2026.csv,387,2118,Kevin Porter Jr.,STL,UNDER,50.7%,DO NOT BET,A,❌ MISS,52.82,0.5648032271171894,0.45527194471904886,0.6067636810821889,0.6088002636783125,0.49407702047654983,0.3668021680216802,0.75,0.9909
AI Picks by Srini underdog - March 10 2026.csv,441,2119,Jrue Holiday,AST,OVER,52.60%,DO NOT BET,C,❌ MISS,53.31,0.5590103567273038,0.455252756335572,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.4712195121951219,1.0,0.9949
AI Picks by Srini underdog - March 11 2026.csv,320,2120,Kawhi Leonard,PTS,OVER,51.70%,DO NOT BET,D,✅ HIT,52.4,0.5696562340188912,0.4552153900309132,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.633921200750469,1.0,0.9915
AI Picks by Srini underdog - March 12 2026.csv,367,2121,Andrew Nembhard,TOV,OVER,51.7%,DO NOT BET,A,❌ MISS,53.23,0.5597591995633626,0.45512788338391647,0.59583830803343,0.6088002636783125,0.49407702047654983,0.5093126385809312,0.5,0.9307
AI Picks by Srini underdog - March 12 2026.csv,352,2122,Victor Wembanyama,BLK,UNDER,51.3%,DO NOT BET,S,NO GAME,54.1,0.5495153942187037,0.4551207860565319,0.644579945799458,0.5869918699186992,0.49407702047654983,0.3382113821138211,0.5,0.9526
AI Picks by Srini underdog - March 15 2026.csv,268,2123,Jalen Brunson,PTS,UNDER,54.7%,DO NOT BET,D,❌ MISS,53.75,0.5536172440251451,0.45511114745218406,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.3700813008130081,1.0,0.9944
AI Picks by Srini underdog - March 10 2026.csv,423,2124,Cooper Flagg,AST,OVER,52.30%,DO NOT BET,C,✅ HIT,53.78,0.5531600940631388,0.4550433577750401,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.4270168855534709,1.0,0.9867
AI Picks by Srini underdog - March 12 2026.csv,292,2125,Desmond Bane,PA,OVER,50.5%,DO NOT BET,D,✅ HIT,55.49,0.5329861192300307,0.45500366862864705,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.6368342458934793,0.75,0.994
AI Picks by Srini underdog - March 15 2026.csv,249,2126,Donovan Mitchell,PA,OVER,53.5%,DO NOT BET,D,✅ HIT,54.19,0.5480848084618211,0.45487897870903854,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.5138211382113821,1.0,0.988
AI Picks by Srini underdog - March 10 2026.csv,476,2127,Michael Porter Jr.,PRA,OVER,55.70%,DO NOT BET,D,❌ MISS,52.45,0.5685310255305491,0.45486626751042447,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.5281951219512195,1.0,0.9484
AI Picks by Srini underdog - March 11 2026.csv,352,2128,Nikola Jokić,3PM,OVER,51.70%,DO NOT BET,S,❌ MISS,51.17,0.583311088591681,0.4546873757786614,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.4297199638663053,1.0,0.9978
AI Picks by Srini underdog - March 11 2026.csv,348,2129,Naz Reid,RA,OVER,54.70%,DO NOT BET,C,❌ MISS,51.41,0.5803201301759348,0.45457811519370733,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.5301219512195121,1.0,0.9975
AI Picks by Srini underdog - March 14 2026.csv,315,2130,LaMelo Ball,3PM,UNDER,51.6%,DO NOT BET,S,❌ MISS,53.11,0.5603238483026115,0.45457747387178776,0.5747041267881033,0.5869918699186992,0.49407702047654983,0.5640975609756097,0.5,0.9761
AI Picks by Srini underdog - March 13 2026.csv,307,2131,Jerami Grant,PTS,OVER,51.2%,DO NOT BET,D,❌ MISS,54.23,0.5469793578462833,0.45446624620648585,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.6001524390243902,0.75,0.9895
AI Picks by Srini underdog - March 13 2026.csv,337,2132,Zion Williamson,PRA,OVER,53.2%,DO NOT BET,D,❌ MISS,53.18,0.5592832206525004,0.4544362340949225,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.5073170731707317,1.0,0.9752
AI Picks by Srini underdog - March 11 2026.csv,307,2133,Aaron Gordon,REB,OVER,52.00%,DO NOT BET,B,❌ MISS,52.81,0.563612764046943,0.45442169112400205,0.5620746167935988,0.5557229965156795,0.49407702047654983,0.4694183864915572,0.75,0.9796
AI Picks by Srini underdog - March 13 2026.csv,359,2134,Mikal Bridges,PTS,OVER,51.5%,DO NOT BET,D,❌ MISS,52.22,0.5704576331076073,0.454360152649618,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.6477351916376306,1.0,0.9935
AI Picks by Srini underdog - March 10 2026.csv,452,2135,LeBron James,AST,OVER,52.80%,DO NOT BET,C,NO GAME,53.12,0.5598397334210706,0.4543392517981729,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.4779132791327913,1.0,0.9845
AI Picks by Srini underdog - March 12 2026.csv,318,2136,Jaylen Brown,PR,UNDER,52.3%,DO NOT BET,D,❌ MISS,54.87,0.5391417514163371,0.4542647683877703,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.3511199601791936,1.0,0.9893
AI Picks by Srini underdog - March 12 2026.csv,363,2137,Cade Cunningham,FGA,OVER,53.4%,DO NOT BET,D,❌ MISS,53.42,0.5560467986853395,0.45416742220154893,0.4736390243902439,0.4584602067315036,0.49407702047654983,0.45889526542324244,1.0,0.9913
AI Picks by Srini underdog - March 14 2026.csv,291,2138,Victor Wembanyama,PTS,UNDER,54.8%,DO NOT BET,D,❌ MISS,53.86,0.5507402521552264,0.45408208132999067,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.3382113821138211,1.0,0.9938
AI Picks by Srini underdog - March 13 2026.csv,327,2139,Kevin Durant,AST,UNDER,53.2%,DO NOT BET,C,❌ MISS,53.53,0.5544778505053028,0.453988584477779,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.41234444997511194,1.0,0.9812
AI Picks by Srini underdog - March 13 2026.csv,309,2140,Immanuel Quickley,PA,OVER,54.8%,DO NOT BET,D,❌ MISS,54.14,0.5471071197277908,0.4538612180349854,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.4679442508710801,1.0,0.9718
AI Picks by Srini underdog - March 13 2026.csv,394,2141,Brandon Ingram,3PA,OVER,51.1%,DO NOT BET,B,✅ HIT,50.43,0.5906886742923263,0.45382531412946436,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.5593495934959349,1.0,0.9945
AI Picks by Srini underdog - March 10 2026.csv,429,2142,Cade Cunningham,FGA,UNDER,52.40%,DO NOT BET,D,✅ HIT,53.66,0.5526267986853395,0.4537792845868299,0.4736390243902439,0.4584602067315036,0.49407702047654983,0.45889526542324244,1.0,0.9909
AI Picks by Srini underdog - March 12 2026.csv,398,2143,Austin Reaves,RA,UNDER,50.7%,DO NOT BET,C,❌ MISS,52.24,0.5692429947322399,0.4537235429044026,0.5152613240418118,0.4925952315702933,0.49407702047654983,0.5575505967825636,1.0,0.9931
AI Picks by Srini underdog - March 13 2026.csv,303,2144,Brandin Podziemski,AST,OVER,52.0%,DO NOT BET,C,❌ MISS,54.37,0.5441427056138362,0.45369275864680914,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5261930010604453,0.75,0.9784
AI Picks by Srini underdog - March 15 2026.csv,192,2145,Deni Avdija,PR,UNDER,53.5%,DO NOT BET,D,❌ MISS,56.56,0.5182091767788018,0.4535790841697262,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.4724442138038401,0.5,0.9464
AI Picks by Srini underdog - March 11 2026.csv,323,2146,Alperen Sengun,FTM,UNDER,51.20%,DO NOT BET,B,✅ HIT,52.25,0.5686625453930179,0.45342270343329494,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.4607538802660754,1.0,0.9926
AI Picks by Srini underdog - March 15 2026.csv,300,2147,Donovan Mitchell,AST,OVER,53.5%,DO NOT BET,C,✅ HIT,52.53,0.56531051932893,0.4533845592744657,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.5138211382113821,1.0,0.9745
AI Picks by Srini underdog - March 10 2026.csv,450,2148,Jalen Green,FGA,UNDER,53.20%,DO NOT BET,D,❌ MISS,53.13,0.5575657680779745,0.4529376269245472,0.4736390243902439,0.4584602067315036,0.49407702047654983,0.48343495934959346,1.0,0.9862
AI Picks by Srini underdog - March 12 2026.csv,356,2149,Andrew Nembhard,3PA,OVER,50.8%,DO NOT BET,B,❌ MISS,53.82,0.5491399788008261,0.45273609325208364,0.5765635645183267,0.5557229965156795,0.49407702047654983,0.5093126385809312,0.5,0.984
AI Picks by Srini underdog - March 10 2026.csv,422,2150,Cade Cunningham,PR,OVER,52.00%,DO NOT BET,D,❌ MISS,53.81,0.549204281940742,0.45270143769364224,0.4622014406672564,0.4584602067315036,0.49407702047654983,0.45889526542324244,1.0,0.9954
AI Picks by Srini underdog - March 10 2026.csv,488,2151,Giannis Antetokounmpo,PTS,OVER,54.90%,DO NOT BET,D,❌ MISS,52.2,0.5680438544731645,0.4526382913384568,0.4830232333943893,0.4584602067315036,0.49407702047654983,0.5149974052932018,1.0,0.9795
AI Picks by Srini underdog - March 13 2026.csv,365,2152,Kawhi Leonard,FTM,OVER,51.3%,DO NOT BET,B,✅ HIT,52.14,0.5684042774414572,0.45241385067152673,0.5145057766367137,0.5557229965156795,0.49407702047654983,0.633921200750469,0.75,0.9843
AI Picks by Srini underdog - March 11 2026.csv,303,2153,Aaron Gordon,AST,OVER,52.80%,DO NOT BET,C,❌ MISS,52.88,0.5594752441569474,0.4522674713912118,0.4745136763108522,0.4925952315702933,0.49407702047654983,0.4694183864915572,1.0,0.9942
AI Picks by Srini underdog - March 15 2026.csv,239,2154,Cade Cunningham,PA,UNDER,53.4%,DO NOT BET,D,❌ MISS,54.35,0.5421522211830071,0.4522460385679969,0.4054911368785819,0.4584602067315036,0.49407702047654983,0.45889526542324244,1.0,0.986
AI Picks by Srini underdog - March 11 2026.csv,294,2155,Immanuel Quickley,PRA,OVER,53.60%,DO NOT BET,D,✅ HIT,53.13,0.5564559384225352,0.4522162376485116,0.4730352303523035,0.4584602067315036,0.49407702047654983,0.4679442508710801,1.0,0.9702
